-0.15447891	-0.39846972	-0.32753205	0.25289088	-0.5186923	0.07780578	0.40869546	0.38863596	0.10920488	0.43595865	0.23674217	-0.5145313	0.34326574	-0.23333248	0.44043845	-0.18891019	0.25315452	-0.04043039	0.7012534	0.14561035	-0.16706026	0.036857963	0.18341221	-0.3448409	-0.2075737
0.38187194	-0.48186362	-0.28611770000000003	0.09033558	-0.6284148	-0.22982953	0.31514546	1.005092	-0.01008572	0.4487528	0.40446946	-0.5601406999999999	0.6019595999999999	-0.17093724	0.42638844	0.5362246	0.39321178	0.27429664	0.29132178	-0.07353481	-0.534906	-0.06606077	-0.001529936	-0.05419323	0.21815210000000002
-0.2304893	-0.30319643	-0.36823177	0.28773454	-0.46609864	0.025664742999999997	0.34274074	0.37754688	0.116270885	0.42177495	0.16953623	-0.6201564	0.32924747	-0.31539834	0.3015805	-0.23881570000000002	0.29682848	0.05967349	0.5662497	0.30440690000000004	0.013925338999999998	0.1604115	0.033430424	-0.2949942	-0.18963167
0.007200043000000001	-0.34509670000000003	-0.29345325	-0.34672670000000005	-0.09220387	0.22269247	-0.14620003	0.63706124	-0.2285735	0.40561846	0.031249897999999998	0.61860526	0.07428346599999999	0.5092941	-0.18513384	-0.04713131	0.5166253	0.15036659	0.65710264	0.56353444	0.54650766	-0.007530363000000001	0.22701006	-0.27859205	-0.11226535
-0.10141228	-0.28022164	-0.40387854	0.1859629	-0.49523459999999997	0.06292457	0.3041683	0.43686506	0.14622791	0.37874305	0.20548192	-0.76312697	0.40638328	-0.38712296	0.48289073	-0.11149147	0.30869815	0.09407106	0.69772416	0.24246788	-0.018283093	0.11361877599999999	0.14099959	-0.20012851	-0.15072420000000003
0.014636696000000001	-0.21697398	-0.27545676	-0.29147068	0.0045157284	0.12384025	-0.053678464	0.70095366	-0.18964979999999998	0.39259943	-0.080878705	0.6229085999999999	0.21115774	0.49337029999999993	-0.33606625	-0.08347102	0.6034949000000001	0.31503987	0.5600874	0.6587276	0.29727554	0.051798776	0.18695588	-0.28492236	-0.032252777
0.46378050000000004	0.07197706	-0.74151844	-0.39193845	-0.8097665	-0.14058779999999999	0.07132766	0.36514688	-0.2802699	0.27722105	0.21491794	-0.63030636	-0.29364225	0.18755975	0.45541275	0.23152964	0.57349396	0.54087716	0.8646163	0.67359215	0.33250383	-0.20858653	0.45544812	0.06104146	-0.61627525
-0.14178622	-0.43558285	-0.7256395999999999	0.10556932	0.36433133	0.13742734	0.799335	0.61329544	-0.28383154	0.4005284	-0.11934585	0.30417216	-0.24069363	0.51048213	-0.30417907	-0.52657545	-0.12596159	0.14804089	-0.26908123	1.0664071000000002	0.6042065	0.15375307	-0.2668191	-0.9078854	-0.025081482000000002
-0.18509375	-0.22451970000000002	-0.5776929	0.09889549	0.18814316	0.09162284400000001	0.81821764	0.7466814	-0.31278670000000003	0.46556315	-0.064999186	0.46540555	-0.3019712	0.5582345999999999	-0.17045320000000003	-0.4608788	-0.20104535	0.09641285	-0.44433033	1.0104399	0.7470047	0.0067031463	-0.10953268	-1.1737235000000001	-0.022141187000000003
-0.16215597	-0.3630239	-0.38579294	-0.41503403	-0.0669373	0.37742004	-0.02889794	0.6445858	-0.22775854	0.27503496	0.27486634	0.3525213	0.15686670000000003	0.47003794	-0.083404325	-0.021333197	0.45450744	-0.03877525	0.58778095	0.49007475	0.33990207	0.2108347	-0.14532545	-0.16347535	0.22361518
